Chain,Chain ID,Morpho Protocol ID,Identifier,Position,Position ID
ethereum,1,2,0x613EE866E4fF1EABE6C2D2434140DD8D820577E9,1.2.1.0x613ee866e4ff1eabe6c2d2434140dd8d820577e9,35302578265983886496133053251520637846054998356721248746498118707511777491752
ethereum,1,2,0x61D162885700174b065142bf28DB64573F06EfD5,1.2.1.0x61d162885700174b065142bf28db64573f06efd5,31610230062964007732331978393558820893927643383636046183403891332265137104208
ethereum,1,2,0x6257E6d2e3Ee3f880700576F5868082dd21EDf49,1.2.1.0x6257e6d2e3ee3f880700576f5868082dd21edf49,97480011610380073133975936545255548026889523910923111590089021024363550800295
ethereum,1,2,0x62efCdAf376AC83c80e4BB4a74CBaC96936b6345,1.2.1.0x62efcdaf376ac83c80e4bb4a74cbac96936b6345,12716930667988889544203625618186355519034011612271788105976803539601731942804
ethereum,1,2,0x638943a4520B1c1B079e1FdF3e35646AB28F7385,1.2.1.0x638943a4520b1c1b079e1fdf3e35646ab28f7385,111509478954607383514803930643609358271771498313486254038805329424540998736514
ethereum,1,2,0x66018886048A969d5e3EDB0Aba6292bA6f06aB07,1.2.1.0x66018886048a969d5e3edb0aba6292ba6f06ab07,39669776168250244592620905831113033034201342477987985766760598099329725662155
ethereum,1,2,0x66CCc79753E58ae213614D81515A95f9610aaF1F,1.2.1.0x66ccc79753e58ae213614d81515a95f9610aaf1f,15215503126092684740092063476703338664680270481991186987698056274552556593831
ethereum,1,2,0x690F0bDc73b8d5e16F5B2d96e195e6bf22595f34,1.2.1.0x690f0bdc73b8d5e16f5b2d96e195e6bf22595f34,11619321082463867286238842239916842532383788389826036128546536657053152204299
ethereum,1,2,0x69A238Ae7ebeb3c53ff3B544E48B96a2142fc284,1.2.1.0x69a238ae7ebeb3c53ff3b544e48b96a2142fc284,6137641350133689309055874934812267111082352459389966083305614374114366491391
ethereum,1,2,0x6aB8dd6124E5F5789B8b5074C5760b9917A2DFc6,1.2.1.0x6ab8dd6124e5f5789b8b5074c5760b9917a2dfc6,38780756019827135919020510408543438126505580383362574950674858829613160559117
ethereum,1,2,0x6efF1A518b0656c5aC9376B25318784b64A27C11,1.2.1.0x6eff1a518b0656c5ac9376b25318784b64a27c11,26387086943171136013156538466229429484858546238760352828191781562315264507676
ethereum,1,2,0x6f86e4224aB8C1c3E001eBb397D7Eb69E82Ac0A0,1.2.1.0x6f86e4224ab8c1c3e001ebb397d7eb69e82ac0a0,50684382325373311202413645534281950688521540592307196917161998595982169411943
ethereum,1,2,0x70D4aC733E1ea63d42A981293407ABbC5f534390,1.2.1.0x70d4ac733e1ea63d42a981293407abbc5f534390,108007441732497339339787471913115920872651204393275243764259801617481931623503
ethereum,1,2,0x74847d0D124ce5C89Ca8f4e7547AECD09E86B2E0,1.2.1.0x74847d0d124ce5c89ca8f4e7547aecd09e86b2e0,31275213315619477324165817961055607066234442403743224432042207807517953368853
ethereum,1,2,0x787FC686879EaCE7Ad94A63fcEcd520fdeAf7AF9,1.2.1.0x787fc686879eace7ad94a63fcecd520fdeaf7af9,63756501678369301805183820214560341399015382053674338993571879325377779306835
ethereum,1,2,0x7aD470Ba664cfc15998dB4d458699A4E76f2d0B6,1.2.1.0x7ad470ba664cfc15998db4d458699a4e76f2d0b6,91762963486178346709671221823873778308703728386274522403982582146927425090364
ethereum,1,2,0x7ceB0f01Cb7187a2EBED5661eCC4d5701d8F2350,1.2.1.0x7ceb0f01cb7187a2ebed5661ecc4d5701d8f2350,23355869798566546279358664063372717569997812056032565616766110587267667735947
ethereum,1,2,0x7f5b0a5a8517d46967F408C59334ada9a11CB8c3,1.2.1.0x7f5b0a5a8517d46967f408c59334ada9a11cb8c3,83351574198089951356780977846999216475310311357002701712848545679404675565342
ethereum,1,2,0x812376D6a705913F067371Ab29166E29f0360A44,1.2.1.0x812376d6a705913f067371ab29166e29f0360a44,14710574719412206078864223952773577390246729220700206096287250617616056678668
